ticker,adsh,ddate,axis,tag,member,revenue,filing_url
SJM,0000091419-26-000050,20260430,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,U.S.RetailPetFoods,1600000000.0,https://www.sec.gov/Archives/edgar/data/91419/000009141926000050/
SNA,0000091440-26-000045,20251231,BusinessSegments,Revenues,ToolsGroup,1964900000.0,https://www.sec.gov/Archives/edgar/data/91440/000009144026000045/
SNA,0000091440-26-000045,20251231,BusinessSegments,Revenues,RepairSystemsAndInformationGroup,1877100000.0,https://www.sec.gov/Archives/edgar/data/91440/000009144026000045/
SNA,0000091440-26-000045,20251231,BusinessSegments,Revenues,CommercialAndIndustrialGroup,1457500000.0,https://www.sec.gov/Archives/edgar/data/91440/000009144026000045/
SNA,0000091440-26-000045,20251231,BusinessSegments,Revenues,FinancialServices,412900000.0,https://www.sec.gov/Archives/edgar/data/91440/000009144026000045/
SO,0000092122-26-000006,20251231,ProductOrService,Revenues,ProductAndServiceOther,1284000000.0,https://www.sec.gov/Archives/edgar/data/92122/000009212226000006/
SO,0000092122-26-000006,20251231,ProductOrService,Revenues,NaturalGas,5044000000.0,https://www.sec.gov/Archives/edgar/data/92122/000009212226000006/
SO,0000092122-26-000006,20251231,ProductOrService,Revenues,Retail,19331000000.0,https://www.sec.gov/Archives/edgar/data/92122/000009212226000006/
SO,0000092122-26-000006,20251231,ProductOrService,Revenues,OtherElectricRevenue,953000000.0,https://www.sec.gov/Archives/edgar/data/92122/000009212226000006/
SO,0000092122-26-000006,20251231,ProductOrService,Revenues,WholesaleElectric,2941000000.0,https://www.sec.gov/Archives/edgar/data/92122/000009212226000006/
LUV,0000092380-26-000004,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CargoAndFreight,171000000.0,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/
LUV,0000092380-26-000004,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,PassengerLoyaltyAirTransportation,3259000000.0,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/
LUV,0000092380-26-000004,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,PassengerRevenueNonLoyalty,20441000000.0,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/
LUV,0000092380-26-000004,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherRevenue,2600000000.0,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/
LUV,0000092380-26-000004,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Passenger,25535000000.0,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/
LUV,0000092380-26-000004,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProductAndServiceOther,2357000000.0,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/
LUV,0000092380-26-000004,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,PassengerAncillarySoldSeparately,1835000000.0,https://www.sec.gov/Archives/edgar/data/92380/000009238026000004/
SWK,0000093556-26-000009,20251231,BusinessSegments,Revenues,EngineeredFasteningSegment,1972200000.0,https://www.sec.gov/Archives/edgar/data/93556/000009355626000009/
SWK,0000093556-26-000009,20251231,BusinessSegments,Revenues,ToolsAndOutdoorSegment,13158200000.0,https://www.sec.gov/Archives/edgar/data/93556/000009355626000009/
SBUX,0000829224-25-000114,20250930,BusinessSegments,Revenues,ChannelDevelopment,1871700000.0,https://www.sec.gov/Archives/edgar/data/829224/000082922425000114/
SBUX,0000829224-25-000114,20250930,BusinessSegments,Revenues,InternationalSegment,7819900000.0,https://www.sec.gov/Archives/edgar/data/829224/000082922425000114/
SBUX,0000829224-25-000114,20250930,BusinessSegments,Revenues,NorthAmericaSegment,27373100000.0,https://www.sec.gov/Archives/edgar/data/829224/000082922425000114/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,BeverageProducts1,2986000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CannedAndDryProducts1,14645000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Seafood1,2779000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,FreshAndFrozenMeats1,15186000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,FreshProduce1,6632000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Poultry1,8136000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,DairyProducts1,8686000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherProducts,2649000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,PaperAndDisposables1,5495000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,EquipmentAndSmallwares,1889000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
SYY,0000096021-25-000099,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,FrozenFruitsVegetablesBakeryAndOther1,12287000000.0,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/
TPR,0001116132-25-000019,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Accessories,1809300000.0,https://www.sec.gov/Archives/edgar/data/1116132/000111613225000019/
TPR,0001116132-25-000019,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Other,742300000.0,https://www.sec.gov/Archives/edgar/data/1116132/000111613225000019/
TPR,0001116132-25-000019,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Footwear,612800000.0,https://www.sec.gov/Archives/edgar/data/1116132/000111613225000019/
TPR,0001116132-25-000019,20250630,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Handbags,3846300000.0,https://www.sec.gov/Archives/edgar/data/1116132/000111613225000019/
TRGP,0001193125-26-059296,20251231,ProductOrService,Revenues,Service,2624800000.0,https://www.sec.gov/Archives/edgar/data/1389170/000119312526059296/
TRGP,0001193125-26-059296,20251231,ProductOrService,Revenues,Product,14403500000.0,https://www.sec.gov/Archives/edgar/data/1389170/000119312526059296/
TGT,0000027419-26-000016,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ReportableSegment,104780000000.0,https://www.sec.gov/Archives/edgar/data/27419/000002741926000016/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,AutomotiveSales,65821000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,EnergyGenerationAndStorage,12771000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,AutomotiveRevenues,69526000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,EnergyGenerationAndStorageLeasing,501000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ServicesAndOther,12530000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,EnergyGenerationAndStorageSales,12270000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,AutomotiveLeasing,1712000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,AutomotiveRegulatoryCredits,1993000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TSLA,0001628280-26-003952,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,SalesAndServices,92614000000.0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/
TPL,0001811074-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,WaterSalesAndRoyalties,169701000.0,https://www.sec.gov/Archives/edgar/data/1811074/000181107426000018/
TPL,0001811074-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OilAndGasRoyalties,411677000.0,https://www.sec.gov/Archives/edgar/data/1811074/000181107426000018/
TPL,0001811074-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProducedWaterRoyalties,124218000.0,https://www.sec.gov/Archives/edgar/data/1811074/000181107426000018/
TPL,0001811074-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,EasementandSundry,91775000.0,https://www.sec.gov/Archives/edgar/data/1811074/000181107426000018/
TPL,0001811074-26-000018,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,LandSales,819000.0,https://www.sec.gov/Archives/edgar/data/1811074/000181107426000018/
TXT,0000217346-26-000006,20251231,BusinessSegments,Revenues,Bell,4282000000.0,https://www.sec.gov/Archives/edgar/data/217346/000021734626000006/
TXT,0000217346-26-000006,20251231,BusinessSegments,Revenues,TextronEAviationSegment,27000000.0,https://www.sec.gov/Archives/edgar/data/217346/000021734626000006/
TXT,0000217346-26-000006,20251231,BusinessSegments,Revenues,TextronSystems,1247000000.0,https://www.sec.gov/Archives/edgar/data/217346/000021734626000006/
TXT,0000217346-26-000006,20251231,BusinessSegments,Revenues,Finance,75000000.0,https://www.sec.gov/Archives/edgar/data/217346/000021734626000006/
TXT,0000217346-26-000006,20251231,BusinessSegments,Revenues,TextronAviation,5955000000.0,https://www.sec.gov/Archives/edgar/data/217346/000021734626000006/
TXT,0000217346-26-000006,20251231,BusinessSegments,Revenues,Industrial,3213000000.0,https://www.sec.gov/Archives/edgar/data/217346/000021734626000006/
TJX,0000109198-26-000008,20260131,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,TJXInternational,7986000000.0,https://www.sec.gov/Archives/edgar/data/109198/000010919826000008/
TJX,0000109198-26-000008,20260131,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,Marmaxx,36585000000.0,https://www.sec.gov/Archives/edgar/data/109198/000010919826000008/
TJX,0000109198-26-000008,20260131,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,TjxCanada,5629000000.0,https://www.sec.gov/Archives/edgar/data/109198/000010919826000008/
TJX,0000109198-26-000008,20260131,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,HomeGoods,10172000000.0,https://www.sec.gov/Archives/edgar/data/109198/000010919826000008/
TSCO,0000916365-26-000014,20241231,BusinessSegments,Revenues,ReportableSegment,14883231000.0,https://www.sec.gov/Archives/edgar/data/916365/000091636526000014/
TT,0001628280-26-005731,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,13982300000.0,https://www.sec.gov/Archives/edgar/data/1466258/000162828026005731/
TT,0001628280-26-005731,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,7339600000.0,https://www.sec.gov/Archives/edgar/data/1466258/000162828026005731/
TDG,0001260221-25-000081,20250930,BusinessSegments,Revenues,Airframe,4112000000.0,https://www.sec.gov/Archives/edgar/data/1260221/000126022125000081/
TDG,0001260221-25-000081,20250930,BusinessSegments,Revenues,NonAviationRelatedBusiness,160000000.0,https://www.sec.gov/Archives/edgar/data/1260221/000126022125000081/
TDG,0001260221-25-000081,20250930,BusinessSegments,Revenues,PowerAndControl,4559000000.0,https://www.sec.gov/Archives/edgar/data/1260221/000126022125000081/
TSN,0000100493-25-000095,20250930,BusinessSegments,Revenues,Beef,21623000000.0,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/
TSN,0000100493-25-000095,20250930,BusinessSegments,Revenues,Chicken,16837000000.0,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/
TSN,0000100493-25-000095,20250930,BusinessSegments,Revenues,Pork,5781000000.0,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/
TSN,0000100493-25-000095,20250930,BusinessSegments,Revenues,PreparedFoods,9930000000.0,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/
UBER,0001543151-26-000015,20251231,BusinessSegments,Revenues,Delivery,17248000000.0,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/
UBER,0001543151-26-000015,20251231,BusinessSegments,Revenues,Freight,5099000000.0,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/
UBER,0001543151-26-000015,20251231,BusinessSegments,Revenues,Mobility,29670000000.0,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/
UNP,0000100885-26-000037,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProductAndServiceOther,1290000000.0,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/
UNP,0000100885-26-000037,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CargoAndFreight,23220000000.0,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/
UAL,0000100517-26-000023,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,PassengerAncillaryFees,4800000000.0,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/
UAL,0000100517-26-000023,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ProductAndServiceOther,3853000000.0,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/
UAL,0000100517-26-000023,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CargoAndFreight,1779000000.0,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/
UAL,0000100517-26-000023,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Passenger,53438000000.0,https://www.sec.gov/Archives/edgar/data/100517/000010051726000023/
UPS,0001628280-26-008432,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,InternationalSegment,18576000000.0,https://www.sec.gov/Archives/edgar/data/1090727/000162828026008432/
UPS,0001628280-26-008432,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,U.S.DomesticPackageSegment,59519000000.0,https://www.sec.gov/Archives/edgar/data/1090727/000162828026008432/
URI,0001067701-26-000007,20251231,BusinessSegments,Revenues,GeneralRentalsSegment,11001000000.0,https://www.sec.gov/Archives/edgar/data/1067701/000106770126000007/
URI,0001067701-26-000007,20251231,BusinessSegments,Revenues,SpecialtySegment,5098000000.0,https://www.sec.gov/Archives/edgar/data/1067701/000106770126000007/
VLO,0001628280-26-011499,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,RenewableDiesel,2508000000.0,https://www.sec.gov/Archives/edgar/data/1035002/000162828026011499/
VLO,0001628280-26-011499,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,Ethanol,4021000000.0,https://www.sec.gov/Archives/edgar/data/1035002/000162828026011499/
VLO,0001628280-26-011499,20251231,BusinessSegments,RevenueFromContractWithCustomerIncludingAssessedTax,Refining,116166000000.0,https://www.sec.gov/Archives/edgar/data/1035002/000162828026011499/
VLTO,0001967680-26-000011,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,RevenuefromContractwithCustomerMeasurementRecurring,3359000000.0,https://www.sec.gov/Archives/edgar/data/1967680/000196768026000011/
VLTO,0001967680-26-000011,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,RevenuefromContractwithCustomerMeasurementNonrecurring,2144000000.0,https://www.sec.gov/Archives/edgar/data/1967680/000196768026000011/
VRT,0001674101-26-000008,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,1839300000.0,https://www.sec.gov/Archives/edgar/data/1674101/000167410126000008/
VRT,0001674101-26-000008,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ServicesAndSpares,2022900000.0,https://www.sec.gov/Archives/edgar/data/1674101/000167410126000008/
VRT,0001674101-26-000008,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,8390600000.0,https://www.sec.gov/Archives/edgar/data/1674101/000167410126000008/
VST,0001692819-26-000006,20251231,BusinessSegments,Revenues,AssetClosureSegment,74000000.0,https://www.sec.gov/Archives/edgar/data/1692819/000169281926000006/
VST,0001692819-26-000006,20251231,BusinessSegments,Revenues,RetailSegment,14340000000.0,https://www.sec.gov/Archives/edgar/data/1692819/000169281926000006/
VST,0001692819-26-000006,20251231,BusinessSegments,Revenues,EastSegment,6174000000.0,https://www.sec.gov/Archives/edgar/data/1692819/000169281926000006/
VST,0001692819-26-000006,20251231,BusinessSegments,Revenues,WestSegment,325000000.0,https://www.sec.gov/Archives/edgar/data/1692819/000169281926000006/
VST,0001692819-26-000006,20251231,BusinessSegments,Revenues,TexasSegment,5353000000.0,https://www.sec.gov/Archives/edgar/data/1692819/000169281926000006/
VMC,0001628280-26-009546,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Aggregates,5800100000.0,https://www.sec.gov/Archives/edgar/data/1396009/000162828026009546/
VMC,0001628280-26-009546,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Concrete,846600000.0,https://www.sec.gov/Archives/edgar/data/1396009/000162828026009546/
VMC,0001628280-26-009546,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,Asphalt,1294400000.0,https://www.sec.gov/Archives/edgar/data/1396009/000162828026009546/
GWW,0000277135-26-000011,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,HighTouchSolutionsNA,13993000000.0,https://www.sec.gov/Archives/edgar/data/277135/000027713526000011/
GWW,0000277135-26-000011,20251231,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,EndlessAssortment,3625000000.0,https://www.sec.gov/Archives/edgar/data/277135/000027713526000011/
WAB,0001628280-26-008067,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,1906000000.0,https://www.sec.gov/Archives/edgar/data/943452/000162828026008067/
WAB,0001628280-26-008067,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,9261000000.0,https://www.sec.gov/Archives/edgar/data/943452/000162828026008067/
WMT,0000104169-26-000055,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,WalmartInternational,130423000000.0,https://www.sec.gov/Archives/edgar/data/104169/000010416926000055/
WMT,0000104169-26-000055,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,WalmartUS,482975000000.0,https://www.sec.gov/Archives/edgar/data/104169/000010416926000055/
WMT,0000104169-26-000055,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,SamsClubUS,93015000000.0,https://www.sec.gov/Archives/edgar/data/104169/000010416926000055/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Industrial,3989000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,ServiceOther,52000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,HealthcareSolutions,2508000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Landfill,5347000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,CollectionAndDisposal,20704000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Transfer,1502000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,RecyclingProcessingAndSales,1492000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Collection,17569000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Residential,3597000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Commercial,5630000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,OtherCollection,3463000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WM,0001104659-26-012049,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,RenewableEnergySegment,478000000.0,https://www.sec.gov/Archives/edgar/data/823768/000110465926012049/
WEC,0000783325-26-000018,20251231,BusinessSegments,Revenues,PublicUtility,9506600000.0,https://www.sec.gov/Archives/edgar/data/783325/000078332526000018/
WEC,0000783325-26-000018,20251231,BusinessSegments,Revenues,Illinois,1683600000.0,https://www.sec.gov/Archives/edgar/data/783325/000078332526000018/
WEC,0000783325-26-000018,20251231,BusinessSegments,Revenues,Wisconsin,7295500000.0,https://www.sec.gov/Archives/edgar/data/783325/000078332526000018/
WEC,0000783325-26-000018,20251231,BusinessSegments,Revenues,NonUtilityEnergyInfrastructure,770200000.0,https://www.sec.gov/Archives/edgar/data/783325/000078332526000018/
WEC,0000783325-26-000018,20251231,BusinessSegments,Revenues,OtherStates,527500000.0,https://www.sec.gov/Archives/edgar/data/783325/000078332526000018/
WSM,0000719955-26-000059,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PotteryBarnKidsAndTeenSegment,1138051000.0,https://www.sec.gov/Archives/edgar/data/719955/000071995526000059/
WSM,0000719955-26-000059,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,WilliamsSonomaSegment,1362308000.0,https://www.sec.gov/Archives/edgar/data/719955/000071995526000059/
WSM,0000719955-26-000059,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,PotteryBarnSegment,2999332000.0,https://www.sec.gov/Archives/edgar/data/719955/000071995526000059/
WSM,0000719955-26-000059,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,WestElmSegment,1859501000.0,https://www.sec.gov/Archives/edgar/data/719955/000071995526000059/
WSM,0000719955-26-000059,20260131,BusinessSegments,RevenueFromContractWithCustomerExcludingAssessedTax,ReportableSegment,7806816000.0,https://www.sec.gov/Archives/edgar/data/719955/000071995526000059/
WMB,0000107263-26-000006,20251231,ProductOrService,Revenues,Service,8348000000.0,https://www.sec.gov/Archives/edgar/data/107263/000010726326000006/
WMB,0000107263-26-000006,20251231,ProductOrService,Revenues,NonRegulatedServiceCommodityConsideration,192000000.0,https://www.sec.gov/Archives/edgar/data/107263/000010726326000006/
WMB,0000107263-26-000006,20251231,ProductOrService,Revenues,Product,3290000000.0,https://www.sec.gov/Archives/edgar/data/107263/000010726326000006/
WMB,0000107263-26-000006,20251231,ProductOrService,Revenues,EnergyCommoditiesAndService,120000000.0,https://www.sec.gov/Archives/edgar/data/107263/000010726326000006/
WYNN,0001174922-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,Casino,4410328000.0,https://www.sec.gov/Archives/edgar/data/1174922/000117492226000013/
WYNN,0001174922-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,EntertainmentRetailAndOther,548592000.0,https://www.sec.gov/Archives/edgar/data/1174922/000117492226000013/
WYNN,0001174922-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,FoodAndBeverage,1037850000.0,https://www.sec.gov/Archives/edgar/data/1174922/000117492226000013/
WYNN,0001174922-26-000013,20251231,ProductOrService,RevenueFromContractWithCustomerIncludingAssessedTax,Occupancy,1141154000.0,https://www.sec.gov/Archives/edgar/data/1174922/000117492226000013/
XYL,0001524472-26-000012,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,7472000000.0,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000012/
XYL,0001524472-26-000012,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Service,1563000000.0,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000012/
YUM,0001041061-26-000084,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Product,2945000000.0,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000084/
YUM,0001041061-26-000084,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Advertising,1796000000.0,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000084/
YUM,0001041061-26-000084,20251231,ProductOrService,RevenueFromContractWithCustomerExcludingAssessedTax,Franchiseandpropertyrevenue,3473000000.0,https://www.sec.gov/Archives/edgar/data/1041061/000104106126000084/
